engagement_id,source_date,sentiment_score,sentiment_label,issue_category
ENG-00567,2024-08-01,0.4404,Positive,COLLABORATION
ENG-00567,2024-09-01,0.3612,Positive,GENERAL
ENG-00567,2024-10-01,0.4404,Positive,COLLABORATION
ENG-00567,2024-11-01,0.4404,Positive,COLLABORATION
ENG-00568,2026-07-01,0.5106,Positive,COMMUNICATION
ENG-00568,2026-08-01,0.3612,Positive,GENERAL
ENG-00569,2025-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00569,2025-10-01,0.3612,Positive,GENERAL
ENG-00569,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00569,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-00569,2026-01-01,0.3612,Positive,GENERAL
ENG-00569,2026-02-01,0.3612,Positive,GENERAL
ENG-00569,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00569,2026-04-01,0.4404,Positive,COLLABORATION
ENG-00569,2026-05-01,0.4404,Positive,COLLABORATION
ENG-00569,2026-06-01,0.4404,Positive,COLLABORATION
ENG-00569,2026-07-01,0.3612,Positive,GENERAL
ENG-00569,2026-08-01,0.5106,Positive,COMMUNICATION
ENG-00570,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00570,2025-08-01,0.4404,Positive,COLLABORATION
ENG-00570,2025-09-01,0.4404,Positive,COLLABORATION
ENG-00570,2025-10-01,0.3612,Positive,GENERAL
ENG-00570,2025-11-01,0.4404,Positive,COLLABORATION
ENG-00570,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-00570,2026-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00570,2026-02-01,0.5106,Positive,COMMUNICATION
ENG-00570,2026-03-01,0.3612,Positive,GENERAL
ENG-00570,2026-04-01,0.5106,Positive,COMMUNICATION
ENG-00571,2025-03-01,0.5106,Positive,COMMUNICATION
ENG-00571,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-00571,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00571,2025-06-01,0.3612,Positive,GENERAL
ENG-00571,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00571,2025-08-01,0.4404,Positive,COLLABORATION
ENG-00571,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-00571,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-00572,2026-01-01,0.4588,Positive,AVAILABILITY
ENG-00572,2026-02-01,-0.3612,Negative,COLLABORATION
ENG-00572,2026-03-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00572,2026-04-01,0.0,Neutral,DELIVERY
ENG-00572,2026-05-01,0.0,Neutral,DELIVERY
ENG-00572,2026-06-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00572,2026-07-01,0.4588,Positive,AVAILABILITY
ENG-00572,2026-08-01,-0.4767,Negative,TIMELINE
ENG-00573,2024-04-01,0.5106,Positive,COMMUNICATION
ENG-00573,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-00573,2024-06-01,0.3612,Positive,GENERAL
ENG-00573,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00573,2024-08-01,0.4404,Positive,COLLABORATION
ENG-00573,2024-09-01,0.5106,Positive,COMMUNICATION
ENG-00573,2024-10-01,0.3612,Positive,GENERAL
ENG-00573,2024-11-01,0.4404,Positive,COLLABORATION
ENG-00574,2025-01-01,0.4404,Positive,COLLABORATION
ENG-00574,2025-02-01,0.4404,Positive,COLLABORATION
ENG-00574,2025-03-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00574,2025-04-01,-0.3612,Negative,COLLABORATION
ENG-00574,2025-05-01,0.0,Neutral,QUALITY
ENG-00575,2026-08-01,0.3612,Positive,GENERAL
ENG-00576,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00576,2024-12-01,0.4404,Positive,COLLABORATION
ENG-00576,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00576,2025-02-01,0.3612,Positive,GENERAL
ENG-00576,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00576,2025-04-01,0.4404,Positive,COLLABORATION
ENG-00576,2025-05-01,0.3612,Positive,GENERAL
ENG-00576,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-00576,2025-07-01,0.5106,Positive,COMMUNICATION
ENG-00577,2024-12-01,0.4404,Positive,COLLABORATION
ENG-00577,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00577,2025-02-01,0.3612,Positive,GENERAL
ENG-00577,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00577,2025-04-01,0.3612,Positive,GENERAL
ENG-00577,2025-05-01,0.3612,Positive,GENERAL
ENG-00577,2025-06-01,-0.3612,Negative,COLLABORATION
ENG-00577,2025-07-01,0.0,Neutral,QUALITY
ENG-00577,2025-08-01,0.0,Neutral,COMMUNICATION
ENG-00578,2026-01-01,0.5106,Positive,COMMUNICATION
ENG-00578,2026-02-01,0.3612,Positive,GENERAL
ENG-00578,2026-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00578,2026-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00578,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00578,2026-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00578,2026-07-01,0.3612,Positive,GENERAL
ENG-00578,2026-08-01,0.3612,Positive,GENERAL
ENG-00579,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-00579,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00579,2025-02-01,0.3612,Positive,GENERAL
ENG-00579,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00579,2025-04-01,0.3612,Positive,GENERAL
ENG-00579,2025-05-01,0.3612,Positive,GENERAL
ENG-00579,2025-06-01,0.4404,Positive,COLLABORATION
ENG-00579,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00580,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00580,2024-11-01,0.3612,Positive,GENERAL
ENG-00580,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00580,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00580,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-00580,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00580,2025-04-01,0.3612,Positive,GENERAL
ENG-00580,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-00580,2025-06-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00580,2025-07-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00581,2025-10-01,-0.3612,Negative,COLLABORATION
ENG-00581,2025-11-01,-0.4767,Negative,TIMELINE
ENG-00581,2025-12-01,0.0,Neutral,COMMUNICATION
ENG-00581,2026-01-01,-0.3612,Negative,COLLABORATION
ENG-00581,2026-02-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00581,2026-03-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00581,2026-04-01,0.0,Neutral,COMMUNICATION
ENG-00581,2026-05-01,0.0,Neutral,DELIVERY
ENG-00581,2026-06-01,0.0,Neutral,COMMUNICATION
ENG-00581,2026-07-01,-0.3612,Negative,COLLABORATION
ENG-00581,2026-08-01,-0.3612,Negative,COLLABORATION
ENG-00582,2024-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-00582,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-07-01,0.3612,Positive,GENERAL
ENG-00582,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00582,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00582,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-00583,2025-11-01,0.4404,Positive,COLLABORATION
ENG-00583,2025-12-01,-0.3612,Negative,COLLABORATION
ENG-00583,2026-01-01,0.4404,Positive,COLLABORATION
ENG-00583,2026-02-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00583,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00583,2026-04-01,0.3612,Positive,GENERAL
ENG-00583,2026-05-01,0.3612,Positive,GENERAL
ENG-00583,2026-06-01,0.3612,Positive,GENERAL
ENG-00583,2026-07-01,0.3612,Positive,GENERAL
ENG-00583,2026-08-01,0.3612,Positive,GENERAL
ENG-00584,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00584,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00584,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00584,2025-02-01,0.4404,Positive,COLLABORATION
ENG-00584,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00584,2025-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00584,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00584,2025-06-01,0.3612,Positive,GENERAL
ENG-00584,2025-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00584,2025-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00584,2025-09-01,0.4404,Positive,COLLABORATION
ENG-00585,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00585,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00585,2024-12-01,0.4404,Positive,COLLABORATION
ENG-00585,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00585,2025-02-01,0.3612,Positive,GENERAL
ENG-00585,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00585,2025-04-01,0.4404,Positive,COLLABORATION
ENG-00585,2025-05-01,0.3612,Positive,GENERAL
ENG-00585,2025-06-01,0.4404,Positive,COLLABORATION
ENG-00585,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00585,2025-08-01,0.4404,Positive,COLLABORATION
ENG-00585,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-00586,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-00586,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00586,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00586,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00586,2025-02-01,0.3612,Positive,GENERAL
ENG-00586,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00586,2025-04-01,0.3612,Positive,GENERAL
ENG-00586,2025-05-01,0.4404,Positive,COLLABORATION
ENG-00586,2025-06-01,0.3612,Positive,GENERAL
ENG-00586,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00586,2025-08-01,0.4404,Positive,COLLABORATION
ENG-00587,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00587,2024-12-01,0.3612,Positive,GENERAL
ENG-00587,2025-01-01,0.4404,Positive,COLLABORATION
ENG-00587,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-00587,2025-03-01,0.3612,Positive,GENERAL
ENG-00587,2025-04-01,0.3612,Positive,GENERAL
ENG-00587,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-00587,2025-06-01,0.3612,Positive,GENERAL
ENG-00587,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00587,2025-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00587,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-00587,2025-10-01,0.4404,Positive,COLLABORATION
ENG-00588,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00588,2025-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00588,2026-01-01,0.3612,Positive,GENERAL
ENG-00588,2026-02-01,0.5106,Positive,COMMUNICATION
ENG-00588,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00588,2026-04-01,0.5106,Positive,COMMUNICATION
ENG-00588,2026-05-01,0.3612,Positive,GENERAL
ENG-00588,2026-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00588,2026-07-01,0.3612,Positive,GENERAL
ENG-00589,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00589,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-00589,2024-06-01,0.5106,Positive,COMMUNICATION
ENG-00589,2024-07-01,0.4404,Positive,COLLABORATION
ENG-00589,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00589,2024-09-01,0.5106,Positive,COMMUNICATION
ENG-00589,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00589,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-00589,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00589,2025-01-01,0.4404,Positive,COLLABORATION
ENG-00589,2025-02-01,0.3612,Positive,GENERAL
ENG-00590,2025-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00590,2025-08-01,0.3612,Positive,GENERAL
ENG-00590,2025-09-01,0.4404,Positive,COLLABORATION
ENG-00590,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-00590,2025-11-01,0.3612,Positive,GENERAL
ENG-00590,2025-12-01,0.4404,Positive,COLLABORATION
ENG-00590,2026-01-01,0.4404,Positive,COLLABORATION
ENG-00590,2026-02-01,0.4404,Positive,COLLABORATION
ENG-00590,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00590,2026-04-01,0.3612,Positive,GENERAL
ENG-00590,2026-05-01,0.4404,Positive,COLLABORATION
ENG-00591,2024-01-01,0.3612,Positive,GENERAL
ENG-00591,2024-02-01,0.5106,Positive,COMMUNICATION
ENG-00591,2024-03-01,0.3612,Positive,GENERAL
ENG-00591,2024-04-01,0.4404,Positive,COLLABORATION
ENG-00591,2024-05-01,0.4404,Positive,COLLABORATION
ENG-00591,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00591,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00591,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-00591,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00591,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-00591,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00591,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00592,2025-06-01,0.0,Neutral,QUALITY
ENG-00592,2025-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00592,2025-08-01,0.5106,Positive,COMMUNICATION
ENG-00592,2025-09-01,0.4404,Positive,COLLABORATION
ENG-00592,2025-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00592,2025-11-01,0.3612,Positive,GENERAL
ENG-00592,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-00592,2026-01-01,0.3612,Positive,GENERAL
ENG-00592,2026-02-01,0.3612,Positive,GENERAL
ENG-00592,2026-03-01,0.3612,Positive,GENERAL
ENG-00592,2026-04-01,0.4404,Positive,COLLABORATION
ENG-00592,2026-05-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00592,2026-06-01,-0.4767,Negative,TIMELINE
ENG-00593,2026-07-01,0.4404,Positive,COLLABORATION
ENG-00593,2026-08-01,0.3612,Positive,GENERAL
ENG-00594,2024-05-01,0.0,Neutral,COMMUNICATION
ENG-00594,2024-06-01,0.0,Neutral,COMMUNICATION
ENG-00594,2024-07-01,0.4588,Positive,AVAILABILITY
ENG-00594,2024-08-01,0.0,Neutral,QUALITY
ENG-00594,2024-09-01,0.4588,Positive,AVAILABILITY
ENG-00594,2024-10-01,0.0,Neutral,QUALITY
ENG-00594,2024-11-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00594,2024-12-01,-0.4767,Negative,TIMELINE
ENG-00595,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00595,2024-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00595,2024-06-01,0.3612,Positive,GENERAL
ENG-00595,2024-07-01,0.0,Neutral,QUALITY
ENG-00595,2024-08-01,-0.3612,Negative,COLLABORATION
ENG-00595,2024-09-01,-0.4767,Negative,TIMELINE
ENG-00595,2024-10-01,-0.4767,Negative,TIMELINE
ENG-00596,2025-07-01,0.4404,Positive,COLLABORATION
ENG-00596,2025-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00596,2025-09-01,0.4404,Positive,COLLABORATION
ENG-00596,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-00596,2025-11-01,0.5106,Positive,COMMUNICATION
ENG-00596,2025-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00596,2026-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00596,2026-02-01,0.3612,Positive,GENERAL
ENG-00596,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00597,2024-01-01,0.5106,Positive,COMMUNICATION
ENG-00597,2024-02-01,0.5106,Positive,COMMUNICATION
ENG-00597,2024-03-01,0.3612,Positive,GENERAL
ENG-00597,2024-04-01,0.3612,Positive,GENERAL
ENG-00597,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-00597,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00597,2024-07-01,0.3612,Positive,GENERAL
ENG-00597,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00598,2024-11-01,0.3612,Positive,GENERAL
ENG-00598,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-00598,2025-01-01,0.0,Neutral,QUALITY
ENG-00598,2025-02-01,-0.4767,Negative,TIMELINE
ENG-00598,2025-03-01,-0.4767,Negative,TIMELINE
ENG-00599,2024-06-01,0.0,Neutral,QUALITY
ENG-00599,2024-07-01,0.0,Neutral,DELIVERY
ENG-00599,2024-08-01,0.0,Neutral,DELIVERY
ENG-00599,2024-09-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00599,2024-10-01,-0.3612,Negative,COLLABORATION
ENG-00599,2024-11-01,-0.3612,Negative,COLLABORATION
ENG-00599,2024-12-01,0.0,Neutral,DELIVERY
ENG-00599,2025-01-01,0.0,Neutral,QUALITY
ENG-00599,2025-02-01,-0.3612,Negative,COLLABORATION
ENG-00599,2025-03-01,0.0,Neutral,COMMUNICATION
ENG-00599,2025-04-01,-0.4767,Negative,TIMELINE
ENG-00600,2024-02-01,0.3612,Positive,GENERAL
ENG-00600,2024-03-01,0.5106,Positive,COMMUNICATION
ENG-00600,2024-04-01,-0.3612,Negative,COLLABORATION
ENG-00600,2024-05-01,0.4588,Positive,AVAILABILITY
ENG-00600,2024-06-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00600,2024-07-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00601,2026-03-01,0.5106,Positive,COMMUNICATION
ENG-00601,2026-04-01,0.4404,Positive,COLLABORATION
ENG-00601,2026-05-01,-0.3612,Negative,COLLABORATION
ENG-00601,2026-06-01,0.5106,Positive,COMMUNICATION
ENG-00601,2026-07-01,0.0,Neutral,COMMUNICATION
ENG-00601,2026-08-01,0.0,Neutral,COMMUNICATION
ENG-00602,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-00602,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00602,2025-04-01,0.3612,Positive,GENERAL
ENG-00602,2025-05-01,0.4404,Positive,COLLABORATION
ENG-00602,2025-06-01,0.4404,Positive,COLLABORATION
ENG-00602,2025-07-01,0.5106,Positive,COMMUNICATION
ENG-00602,2025-08-01,0.3612,Positive,GENERAL
ENG-00602,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-00602,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-00602,2025-11-01,0.4404,Positive,COLLABORATION
ENG-00602,2025-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00603,2025-12-01,0.4404,Positive,COLLABORATION
ENG-00603,2026-01-01,0.5106,Positive,COMMUNICATION
ENG-00603,2026-02-01,0.4404,Positive,COLLABORATION
ENG-00603,2026-03-01,0.4404,Positive,COLLABORATION
ENG-00603,2026-04-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00603,2026-05-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00604,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00604,2025-04-01,0.4404,Positive,COLLABORATION
ENG-00604,2025-05-01,0.4404,Positive,COLLABORATION
ENG-00604,2025-06-01,0.3612,Positive,GENERAL
ENG-00604,2025-07-01,0.3612,Positive,GENERAL
ENG-00604,2025-08-01,0.4404,Positive,COLLABORATION
ENG-00604,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-00604,2025-10-01,0.4404,Positive,COLLABORATION
ENG-00604,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00604,2025-12-01,0.4404,Positive,COLLABORATION
ENG-00604,2026-01-01,0.3612,Positive,GENERAL
ENG-00605,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00605,2025-12-01,-0.4767,Negative,TIMELINE
ENG-00605,2026-01-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00605,2026-02-01,0.0,Neutral,QUALITY
ENG-00606,2024-07-01,0.3612,Positive,GENERAL
ENG-00606,2024-08-01,0.4404,Positive,COLLABORATION
ENG-00606,2024-09-01,0.4404,Positive,COLLABORATION
ENG-00606,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-00606,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00606,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00606,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00606,2025-02-01,0.4404,Positive,COLLABORATION
ENG-00606,2025-03-01,0.4404,Positive,COLLABORATION
ENG-00606,2025-04-01,0.3612,Positive,GENERAL
ENG-00606,2025-05-01,0.4404,Positive,COLLABORATION
ENG-00607,2026-04-01,0.4404,Positive,COLLABORATION
ENG-00607,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-00607,2026-06-01,0.5106,Positive,COMMUNICATION
ENG-00607,2026-07-01,0.4588,Positive,AVAILABILITY
ENG-00608,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-00608,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-00608,2025-07-01,0.3612,Positive,GENERAL
ENG-00608,2025-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00608,2025-09-01,0.3612,Positive,GENERAL
ENG-00608,2025-10-01,0.3612,Positive,GENERAL
ENG-00608,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00608,2025-12-01,0.3612,Positive,GENERAL
ENG-00608,2026-01-01,0.4404,Positive,COLLABORATION
ENG-00608,2026-02-01,0.4404,Positive,COLLABORATION
ENG-00608,2026-03-01,0.5106,Positive,COMMUNICATION
ENG-00608,2026-04-01,0.4404,Positive,COLLABORATION
ENG-00608,2026-05-01,0.3612,Positive,GENERAL
ENG-00609,2024-07-01,0.5106,Positive,COMMUNICATION
ENG-00609,2024-08-01,0.3612,Positive,GENERAL
ENG-00609,2024-09-01,0.4404,Positive,COLLABORATION
ENG-00609,2024-10-01,0.4588,Positive,AVAILABILITY
ENG-00609,2024-11-01,0.0,Neutral,QUALITY
ENG-00610,2024-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00610,2024-06-01,0.4404,Positive,COLLABORATION
ENG-00610,2024-07-01,0.3612,Positive,GENERAL
ENG-00610,2024-08-01,0.4404,Positive,COLLABORATION
ENG-00610,2024-09-01,0.3612,Positive,GENERAL
ENG-00610,2024-10-01,0.4404,Positive,COLLABORATION
ENG-00610,2024-11-01,0.3612,Positive,GENERAL
ENG-00610,2024-12-01,0.4404,Positive,COLLABORATION
ENG-00610,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00610,2025-02-01,0.4404,Positive,COLLABORATION
ENG-00611,2025-08-01,-0.4767,Negative,TIMELINE
ENG-00611,2025-09-01,0.4019,Positive,TECHNICAL_SKILL
ENG-00611,2025-10-01,0.0,Neutral,DELIVERY
ENG-00611,2025-11-01,-0.4767,Negative,TIMELINE
ENG-00611,2025-12-01,0.0,Neutral,QUALITY
ENG-00612,2024-03-01,0.5106,Positive,COMMUNICATION
ENG-00612,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00612,2024-05-01,0.3612,Positive,GENERAL
ENG-00612,2024-06-01,0.5106,Positive,COMMUNICATION
ENG-00612,2024-07-01,0.5106,Positive,COMMUNICATION
ENG-00612,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-00612,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00612,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-00612,2024-11-01,0.4404,Positive,COLLABORATION
ENG-00613,2024-07-01,0.5106,Positive,COMMUNICATION
ENG-00613,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00613,2024-09-01,0.3612,Positive,GENERAL
ENG-00613,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-00613,2024-11-01,0.4404,Positive,COLLABORATION
ENG-00613,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-00613,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00613,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-00613,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00614,2024-02-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00614,2024-03-01,0.5106,Positive,COMMUNICATION
ENG-00614,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00614,2024-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00614,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00614,2024-07-01,0.3612,Positive,GENERAL
ENG-00614,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-00614,2024-09-01,0.4404,Positive,COLLABORATION
ENG-00615,2026-07-01,0.0,Neutral,DELIVERY
ENG-00615,2026-08-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-00616,2024-04-01,0.5106,Positive,COMMUNICATION
ENG-00616,2024-05-01,0.3612,Positive,GENERAL
ENG-00616,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00616,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00616,2024-08-01,0.3612,Positive,GENERAL
ENG-00616,2024-09-01,0.3612,Positive,GENERAL
ENG-00616,2024-10-01,0.4404,Positive,COLLABORATION
ENG-00616,2024-11-01,0.4404,Positive,COLLABORATION
ENG-00617,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00617,2024-05-01,0.3612,Positive,GENERAL
ENG-00617,2024-06-01,0.3612,Positive,GENERAL
ENG-00617,2024-07-01,0.3612,Positive,GENERAL
ENG-00617,2024-08-01,0.4404,Positive,COLLABORATION
ENG-00617,2024-09-01,0.5106,Positive,COMMUNICATION
ENG-00617,2024-10-01,0.4404,Positive,COLLABORATION
ENG-00617,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00617,2024-12-01,0.4404,Positive,COLLABORATION
ENG-00617,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-00618,2024-08-01,0.3612,Positive,GENERAL
ENG-00618,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00618,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00618,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00618,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00618,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00618,2025-02-01,0.4404,Positive,COLLABORATION
ENG-00618,2025-03-01,0.3612,Positive,GENERAL
ENG-00618,2025-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-00619,2026-05-01,0.4404,Positive,COLLABORATION
ENG-00619,2026-06-01,0.4588,Positive,AVAILABILITY
